temperature,humidity,wind_speed,cloud_cover,pressure,visibility,irradiance,solar_output
-2.34,30.04,22.97,86.98,991.83,13.93,595.46,3.12
-1.14,31.52,30.86,43.2,1027.77,2.39,873.36,6.665
16.35,93.41,16.98,80.84,990.12,18.29,671.45,5.783
10.65,7.34,18.97,26.34,959.91,15.13,632.45,35.829
7.32,71.19,32.17,0.39,1043.5,16.6,748.69,7.307
9.89,73.91,31.5,49.55,1033.93,22.49,373.61,4.572
37.58,84.46,15.69,10.02,1022.13,19.64,398.15,52.518
44.25,97.57,9.6,75.44,986.15,19.57,345.7,5.968
16.47,97.68,13.76,27.61,963.38,23.19,783.32,73.873
43.02,11.2,13.57,44.36,1039.14,24.75,177.8,16.215
12.04,83.07,10.04,8.7,998.24,14.62,14.33,2.848
20.25,66.4,9.4,28.67,1030.24,2.9,655.82,53.523
6.98,66.5,30.14,78.15,979.21,11.59,1036.62,0.474
28.95,17.19,2.45,15.16,978.53,19.73,670.35,172.133
46.89,66.77,23.72,64.72,1043.55,0.89,861.21,1.714
26.99,98.34,6.05,91.74,997.18,1.61,740.07,4.322
13.96,91.62,12.06,67.98,959.07,1.87,547.18,4.358
29.33,46.72,2.15,81.1,966.97,18.33,790.23,23.61
1.51,8.8,9.45,10.9,993.19,12.63,906.51,183.89
42.1,39.42,26.89,25.07,949.25,9.35,247.2,0.533
21.66,83.51,30.98,89.45,991.25,2.82,369.74,0.0
18.82,71.64,7.75,71.51,986.89,18.36,246.1,10.374
26.05,48.64,16.22,63.96,1022.93,8.16,497.39,9.48
28.11,10.23,16.46,66.38,980.49,6.78,973.57,13.13
-1.2,45.55,30.58,41.42,1043.25,16.38,379.73,3.489
31.18,49.56,26.7,4.46,963.08,14.06,411.91,3.106
7.82,93.21,17.96,78.44,1004.1,9.19,946.4,7.207
32.84,65.9,23.48,67.87,953.97,16.11,566.91,3.687
38.59,34.61,29.66,47.28,1018.39,6.93,588.99,0.0
37.61,54.91,0.33,89.98,1044.48,19.91,946.88,12.797
24.28,11.28,14.1,33.62,1026.91,5.89,539.58,36.671
22.57,97.39,31.75,29.43,1000.57,4.14,749.71,0.0
2.57,39.21,25.91,87.28,993.47,19.6,94.21,0.0
36.09,50.4,19.0,79.7,1028.5,17.76,196.49,0.0
9.38,38.75,18.54,51.5,1038.6,4.73,444.81,9.239
21.32,69.84,12.17,13.07,1043.92,3.08,544.32,49.367
10.07,67.91,18.22,21.51,984.65,20.99,1062.31,81.027
2.09,72.96,22.94,65.62,1044.09,19.46,1067.72,17.907
28.37,30.47,14.64,38.5,960.59,8.32,936.32,51.243
-2.12,34.99,25.0,83.65,970.35,16.52,347.16,0.0
34.68,16.9,30.14,95.0,953.9,3.28,1060.43,0.0
11.83,67.27,5.41,80.56,972.17,12.77,758.27,29.01
-4.99,8.78,15.8,37.75,1021.79,0.66,432.23,13.427
22.09,61.78,14.28,78.87,1030.29,9.91,771.84,13.567
-2.52,87.62,24.06,35.14,1022.89,2.06,18.18,0.353
9.64,89.63,8.75,16.71,1008.11,11.98,160.77,28.476
32.47,47.66,22.41,3.34,996.4,10.66,912.65,31.387
-1.68,48.63,30.71,38.57,1015.87,11.22,710.13,5.73
39.48,12.31,14.63,90.36,984.08,1.32,400.61,1.419
-4.8,68.72,31.89,23.9,1029.13,9.17,550.73,2.356
8.08,83.02,34.76,20.65,1012.72,18.96,995.66,10.61
34.27,28.24,3.71,96.98,1014.78,9.35,694.74,10.872
11.76,45.02,8.16,2.5,998.59,17.94,437.96,124.45
0.4,84.69,33.26,78.58,1033.52,9.36,132.36,6.417
14.09,88.33,33.54,32.14,970.2,10.7,323.12,0.0
9.33,28.1,3.42,3.75,983.11,14.18,1076.17,320.994
39.66,57.3,0.52,91.78,1022.76,23.78,481.1,3.3
11.61,23.29,5.64,13.96,994.27,2.9,519.02,68.799
36.81,14.68,34.86,55.18,1033.92,1.02,548.46,0.0
42.27,91.56,6.3,27.41,979.64,15.28,972.51,143.072
17.99,82.95,17.59,6.52,981.93,23.74,664.32,67.787
43.23,77.2,29.69,4.99,1033.87,24.75,763.04,9.454
15.0,9.63,0.71,11.56,991.44,12.21,428.35,101.184
46.1,85.15,21.16,7.14,996.61,11.81,32.0,5.852
-0.27,46.61,9.7,76.06,978.28,16.2,1024.07,30.92
31.41,37.53,30.18,48.56,972.67,13.98,1044.04,2.081
21.17,56.92,9.92,34.29,1010.59,15.93,1044.07,134.415
15.55,13.68,24.04,41.84,956.98,21.88,1038.06,14.095
28.53,76.88,23.6,92.89,1032.93,18.71,896.77,0.451
32.3,60.33,7.75,91.08,1022.92,12.52,753.06,9.978
-4.77,22.73,1.22,71.57,964.07,11.65,928.96,38.049
3.85,22.88,14.32,88.47,1014.4,16.06,660.6,9.341
32.79,22.5,10.12,31.96,1005.26,11.5,147.81,13.926
30.32,10.42,28.31,38.11,963.45,11.55,430.34,0.865
46.2,60.84,28.01,61.37,972.32,0.6,1068.42,3.024
35.34,84.83,16.0,62.36,985.9,4.52,386.25,10.042
45.39,6.66,21.23,48.17,1014.92,12.32,954.61,25.052
32.23,9.66,21.15,40.07,1008.87,20.6,102.53,6.602
10.8,59.41,28.95,98.62,998.22,7.11,367.6,0.0
0.58,82.85,14.88,82.11,1021.84,13.16,386.05,0.418
36.44,36.04,9.64,43.5,1020.79,8.76,56.76,8.922
29.14,38.21,9.28,72.73,1006.79,2.8,131.0,6.756
-2.45,61.65,18.77,26.96,1023.7,23.97,212.48,12.959
14.08,31.05,15.72,10.02,978.43,21.4,921.6,119.917
45.71,7.53,15.4,35.24,1033.12,2.15,69.74,1.383
21.52,74.85,3.19,40.3,1006.49,18.05,328.57,54.301
17.93,64.44,25.15,1.65,1027.24,8.82,11.19,0.0
19.26,60.17,7.48,81.48,999.63,24.87,765.19,28.235
6.07,75.46,6.89,35.92,966.84,7.7,682.33,71.793
14.54,69.15,14.45,58.04,999.24,6.12,709.48,26.396
14.6,24.56,7.97,7.4,982.11,14.28,411.82,95.081
-2.23,38.49,20.44,17.5,1014.75,20.91,229.09,16.805
35.68,16.98,13.0,88.97,992.58,4.97,792.35,2.321
17.07,17.34,15.71,60.87,1028.61,17.79,892.23,37.255
38.58,69.24,18.8,95.03,1012.81,1.72,152.46,2.93
40.07,86.57,7.12,99.88,1013.45,22.99,535.51,11.714
6.24,96.46,5.45,37.19,966.72,2.21,273.59,19.334
29.84,64.69,30.81,29.88,1043.42,22.87,184.92,4.071
20.03,22.49,15.18,85.84,1029.17,12.37,807.76,6.972
41.65,15.04,14.42,99.86,1023.9,11.31,591.91,4.073
6.43,82.22,1.25,62.96,978.02,24.34,237.8,16.585
30.92,59.98,17.43,79.51,998.56,24.76,341.0,4.677
27.21,63.74,19.4,78.17,958.71,16.32,1063.32,9.984
10.65,79.24,19.56,35.53,998.85,3.35,933.55,21.818
2.24,71.81,24.75,57.43,959.59,12.75,967.94,4.516
29.54,84.27,6.21,83.31,1000.3,13.32,506.01,10.046
34.15,10.34,8.83,68.81,1009.87,12.96,686.19,28.449
11.73,76.01,28.38,2.12,984.02,14.32,414.44,9.182
29.18,85.83,33.15,33.67,994.85,0.66,85.48,0.739
15.94,32.18,4.76,14.45,1032.57,17.84,441.18,131.733
32.8,65.84,17.42,23.3,955.86,17.87,653.38,39.243
5.56,34.85,7.5,90.55,1024.17,3.06,315.86,4.103
42.18,96.01,2.1,3.69,962.08,14.34,932.75,210.556
10.23,8.18,11.39,21.98,948.67,14.3,166.21,20.759
14.49,60.08,5.03,30.96,963.56,17.12,403.84,76.522
-1.92,20.82,24.85,61.69,1021.5,2.32,137.39,0.0
0.91,72.66,18.68,53.41,985.51,15.74,445.32,15.603
22.34,21.71,5.03,21.83,1032.25,7.16,43.63,9.918
9.18,27.36,0.32,16.42,997.47,12.77,299.8,73.841
39.28,51.97,28.29,23.68,947.23,19.38,440.81,4.798
-4.22,91.91,6.17,50.25,1016.67,17.7,525.98,59.54
15.09,25.11,21.22,27.12,956.02,3.15,598.07,15.117
12.88,18.7,11.79,94.76,1023.94,14.86,302.49,0.431
-3.98,77.1,20.49,46.39,961.81,24.23,575.35,17.118
1.59,52.56,11.05,5.88,979.54,4.09,559.91,65.269
16.92,91.62,3.04,72.93,1021.13,21.35,347.8,15.059
21.12,18.93,7.8,32.88,1040.42,17.62,913.22,156.274
16.43,66.36,6.58,65.35,982.14,19.4,600.21,36.273
23.14,27.12,14.98,27.96,1027.94,7.19,365.5,21.468
26.54,19.89,23.04,57.07,964.08,7.34,1042.07,6.754
-4.47,69.93,9.23,77.22,1025.72,22.67,929.62,29.972
19.6,61.4,0.42,92.8,1010.75,9.12,1080.85,16.047
46.07,76.71,18.16,26.11,964.27,1.76,761.46,18.034
22.51,34.4,21.2,33.49,975.25,15.09,416.05,17.923
30.91,47.56,33.7,46.43,958.18,3.3,308.95,0.0
11.53,43.52,20.63,92.72,983.3,19.96,729.65,5.256
36.02,98.49,16.49,90.14,965.36,16.12,1078.9,14.349
35.96,32.76,20.07,8.99,1009.4,21.89,689.39,53.175
22.63,33.01,32.48,13.19,1044.45,19.66,969.78,17.435
46.73,38.68,28.99,49.55,946.2,2.98,362.01,3.015
1.65,58.64,11.3,10.66,999.09,9.65,447.65,63.671
-4.1,28.97,8.3,34.56,1002.37,19.41,996.9,162.392
35.82,91.95,9.19,14.84,1036.42,10.55,832.55,128.82
37.78,30.24,17.65,63.6,995.6,24.31,1079.55,27.183
1.37,90.1,26.04,94.95,999.37,18.45,852.24,0.0
9.08,14.83,17.61,99.67,992.17,0.58,493.37,2.618
-4.07,67.37,2.37,37.52,971.89,22.02,584.17,91.475
10.55,91.16,25.33,59.9,950.6,2.7,990.57,8.231
35.98,21.03,28.21,85.63,985.87,3.68,606.81,0.738
22.45,96.99,10.13,11.75,950.26,18.42,280.94,43.103
13.45,48.02,23.24,68.96,1000.05,21.65,479.18,2.296
14.7,94.84,14.93,40.88,975.73,13.5,567.95,30.361
-4.93,69.3,31.12,20.61,998.36,7.37,106.39,8.147
10.89,33.65,29.58,40.28,958.43,8.91,818.14,2.004
29.26,22.89,18.39,7.6,1038.26,8.7,120.29,8.789
46.63,33.85,24.2,69.54,1034.45,8.3,445.41,0.0
39.89,13.84,30.92,25.27,964.0,6.22,885.08,7.105
-3.75,18.67,17.35,31.14,979.34,15.3,514.33,31.875
42.62,14.94,10.96,12.11,1006.35,22.53,926.22,170.494
36.51,45.18,26.38,86.47,954.57,7.82,376.07,0.0
36.36,80.58,7.7,49.34,980.46,4.83,1053.4,55.613
19.27,18.43,13.6,57.21,970.11,21.0,230.42,9.767
16.09,17.38,30.3,56.94,1036.55,18.6,42.09,0.0
11.05,66.13,25.35,41.05,1030.25,23.28,959.67,11.655
-1.52,23.73,14.13,19.25,1002.98,4.3,827.42,62.817
7.1,14.27,7.52,74.51,997.03,3.78,255.18,2.772
8.07,20.85,12.46,12.71,1038.07,13.63,1083.22,177.277
20.66,92.75,9.94,10.39,1038.24,15.44,552.51,106.587
34.61,83.04,6.16,71.01,1041.93,12.11,1046.17,40.284
20.11,38.64,26.02,20.88,957.54,15.05,555.53,10.601
-1.93,67.3,8.82,30.68,961.06,4.67,519.06,46.252
45.76,56.04,15.9,47.52,1012.67,12.09,494.05,25.337
44.96,69.33,13.51,44.94,999.14,16.52,368.36,24.125
36.62,69.85,34.37,70.86,946.85,10.93,587.07,0.0
47.54,64.73,13.69,62.34,951.2,17.05,497.81,20.55
23.86,30.28,2.8,64.44,1033.81,11.39,40.42,0.097
46.03,8.71,3.14,71.41,1031.89,8.47,286.48,9.263
-0.99,48.28,20.68,29.26,980.73,7.73,234.44,8.069
14.38,89.64,20.98,32.23,1034.11,10.39,954.18,35.006
6.95,59.1,14.66,43.8,1004.37,0.77,658.76,17.772
5.38,84.08,15.11,30.75,1025.59,16.78,840.05,75.172
2.46,99.2,1.89,98.49,987.74,21.16,1052.51,9.778
27.99,20.54,18.08,81.41,956.34,8.99,708.44,4.253
36.41,70.72,17.67,16.47,988.37,1.34,1080.87,33.848
25.65,69.06,5.23,0.56,990.73,24.67,342.94,110.644
2.79,98.1,3.63,4.28,1000.09,6.74,204.89,45.622
37.99,98.63,4.33,24.41,955.56,3.34,443.64,42.907
28.71,70.23,3.54,11.43,1044.14,9.37,517.88,115.221
15.57,28.14,21.34,53.33,969.41,18.52,984.9,12.905
30.73,80.86,6.88,85.8,964.86,7.49,615.93,8.545
8.77,15.17,8.8,73.68,997.68,14.45,321.4,11.923
13.3,79.17,6.08,21.56,998.72,10.51,816.9,144.409
43.63,91.47,33.52,39.93,988.98,3.12,556.42,0.0
10.4,41.37,29.91,50.79,1022.19,8.39,178.35,0.0
19.91,64.91,8.07,81.02,996.67,18.18,634.5,18.67
42.18,45.86,11.46,83.91,1005.97,15.38,1002.53,15.142
32.51,46.59,7.35,90.97,1017.37,3.17,926.88,9.187
-1.7,34.49,17.22,50.92,947.5,4.25,645.49,13.11
2.81,77.4,0.69,69.43,1002.06,16.09,414.79,27.903
-4.58,93.94,23.5,11.18,1033.42,20.37,95.68,6.124
28.44,94.37,18.31,56.53,946.74,8.87,516.61,10.691
18.73,21.6,31.45,24.87,985.52,14.96,827.29,7.854
2.12,88.1,5.75,43.17,1037.62,4.43,396.3,35.56
45.77,75.06,28.14,63.41,980.32,7.92,258.99,1.776
23.07,29.02,27.72,25.7,990.87,0.7,1024.52,4.157
7.82,11.39,4.45,5.22,1043.15,19.25,903.71,330.204
21.53,30.46,13.95,1.02,964.93,10.15,702.1,94.518
31.02,91.66,5.96,2.22,951.53,20.44,150.46,35.16
-0.96,65.15,8.92,0.83,1030.94,17.77,159.4,41.576
9.56,73.5,9.21,11.04,1031.85,20.75,113.54,24.757
37.77,29.43,19.47,23.95,992.21,7.28,677.93,23.189
19.36,73.34,14.4,22.12,996.42,4.79,127.12,8.17
23.97,7.67,33.17,98.68,1028.58,24.3,926.89,2.348
17.94,40.66,4.42,30.6,1018.86,17.99,1092.26,232.918
-2.67,64.54,34.08,12.74,971.51,20.88,402.98,3.839
3.78,18.88,8.07,54.56,946.69,0.53,499.04,15.017
18.61,83.19,27.05,85.8,992.97,8.99,782.83,1.121
6.09,27.33,11.86,67.81,1030.89,18.62,1030.87,47.927
-2.35,66.97,5.01,29.61,1034.58,2.13,983.5,98.27
39.71,43.49,30.03,56.16,1040.62,14.27,63.35,0.0
47.0,61.62,10.81,71.49,1032.96,10.84,185.98,11.518
37.04,15.21,23.06,72.81,1003.0,0.64,830.06,0.256
40.25,6.61,19.83,66.65,989.46,6.05,757.78,14.087
7.82,91.41,16.51,87.08,1022.48,7.26,146.54,0.0
45.91,30.61,17.35,87.01,1018.98,2.97,552.27,3.809
5.44,82.87,25.63,57.89,998.81,15.86,858.9,1.783
45.43,99.94,3.07,42.99,953.73,6.21,240.66,20.767
47.73,25.09,23.39,64.16,1037.61,7.08,958.42,4.161
32.72,30.19,31.35,81.82,990.56,22.48,58.27,0.965
47.0,67.97,2.02,0.57,981.33,11.78,860.41,204.45
25.19,96.72,4.92,99.2,1007.96,9.92,677.4,7.999
8.76,92.0,25.08,18.29,1012.38,18.15,346.72,2.323
18.16,52.77,15.3,47.02,966.07,22.76,793.03,48.586
26.46,80.54,14.12,87.2,1028.69,0.82,860.6,0.112
-1.13,17.9,4.79,22.5,973.99,11.32,1027.29,193.456
27.98,97.86,17.74,47.68,963.67,15.35,404.55,16.237
47.0,96.61,4.43,13.26,985.64,8.1,754.62,119.763
5.08,20.55,16.68,39.51,1018.06,19.36,662.88,46.142
37.01,33.45,26.73,17.71,1041.55,24.29,577.73,6.767
43.12,14.51,9.04,36.36,1025.93,23.6,979.46,130.503
45.02,30.81,16.83,37.35,1039.03,6.8,3.48,0.0
45.89,82.52,34.72,99.32,959.06,5.81,310.32,3.875
22.64,40.94,24.03,99.48,952.12,23.95,592.1,3.526
46.8,13.4,29.45,11.48,1000.77,11.57,196.12,2.876
35.14,37.51,14.52,72.6,974.03,5.37,998.65,17.625
3.57,98.23,26.88,5.17,1027.81,17.73,712.35,7.95
20.28,64.82,1.42,3.02,1012.2,7.25,525.67,122.577
33.07,44.54,4.3,10.53,1042.07,6.83,896.17,184.825
8.11,20.82,7.11,96.55,970.48,22.01,495.97,4.889
28.95,98.69,14.07,94.09,993.58,4.23,614.52,1.433
30.33,82.98,29.6,19.39,995.12,1.8,3.03,0.0
3.62,31.74,12.12,16.17,968.92,6.88,402.27,37.206
24.95,11.66,22.91,24.05,1004.01,15.25,152.67,6.847
35.9,10.38,24.83,51.55,989.33,3.25,758.66,3.198
21.44,16.44,20.52,56.97,989.67,11.9,526.93,12.668
-4.36,60.17,12.5,22.16,981.27,15.76,331.93,40.553
-4.52,93.23,20.2,75.66,946.69,21.25,514.62,2.813
13.92,52.19,11.98,30.96,997.21,5.9,230.59,18.614
44.09,85.08,2.94,92.21,978.52,20.47,1017.6,16.057
7.12,47.36,34.75,65.67,945.13,6.03,59.37,0.0
28.62,72.32,4.45,43.64,975.79,16.98,951.96,118.822
6.77,74.53,2.53,78.99,972.86,10.88,562.49,13.08
12.05,21.53,30.75,81.79,984.34,3.04,680.84,0.091
39.95,39.32,10.56,29.05,958.19,17.91,332.87,39.495
33.63,65.54,22.76,33.97,995.77,5.6,1063.37,19.633
0.06,11.72,11.52,93.6,1014.24,4.58,310.04,2.516
17.72,39.35,13.7,16.47,1008.02,9.09,647.77,77.323
-3.45,55.81,9.17,4.22,1025.38,16.4,1092.76,278.196
20.49,99.64,12.01,45.41,990.2,6.0,969.2,48.555
30.11,50.08,14.37,80.12,996.91,4.75,589.96,6.462
1.28,82.53,25.21,77.17,1026.04,0.45,1089.41,2.482
10.31,46.05,17.9,91.95,987.77,11.9,771.51,1.181
16.09,80.66,33.02,53.32,1015.16,10.83,229.57,6.083
43.74,61.56,1.47,10.01,988.46,6.0,446.16,74.826
47.64,89.23,17.61,58.87,986.77,1.53,367.94,0.48
-2.62,44.04,20.45,77.84,1021.02,10.85,378.42,3.181
35.33,62.41,32.21,9.33,962.48,19.75,836.5,9.716
14.7,64.85,1.72,17.27,978.86,17.94,642.69,163.588
15.8,44.65,20.07,1.23,967.42,21.55,41.9,6.593
34.98,18.71,29.88,59.37,980.91,0.44,965.19,1.205
43.68,13.89,8.47,88.67,968.04,24.17,326.48,4.493
45.4,6.58,30.67,67.07,1002.94,8.67,1096.78,5.448
25.59,87.99,0.67,98.2,1024.82,24.76,1049.61,14.35
13.93,27.47,25.64,6.3,1023.66,6.46,1034.58,3.415
36.74,25.09,32.66,90.3,981.45,11.89,892.24,2.567
8.3,74.92,23.0,81.41,1043.88,8.98,242.67,0.912
24.9,35.4,15.37,31.42,1004.39,9.02,585.9,34.763
14.0,53.07,1.57,97.35,984.94,21.09,246.73,5.502
29.8,20.44,32.2,28.79,1028.55,18.71,285.64,9.818
7.74,96.18,16.46,88.93,1017.99,24.81,672.05,7.125
5.15,85.9,1.01,88.07,1019.93,15.42,44.92,4.22
43.67,87.06,24.14,75.77,964.61,11.69,1066.4,8.038
0.4,43.64,16.86,56.35,991.83,2.43,1010.54,15.948
21.82,77.42,4.35,12.0,1031.18,24.91,418.84,116.794
6.71,18.67,7.5,53.2,995.4,13.88,566.96,52.661
-2.94,5.82,2.26,35.68,1013.35,17.57,512.73,96.704
-3.09,6.9,20.1,79.22,1003.79,10.29,970.42,3.594
4.29,60.73,21.77,75.81,1029.24,13.78,757.46,5.631
40.94,48.26,17.7,91.06,973.46,23.58,305.92,3.812
9.97,54.21,28.6,1.48,1002.55,4.33,491.53,4.583
45.37,5.71,30.14,80.91,957.32,7.45,471.86,0.0
25.83,45.16,21.55,93.85,1014.02,3.97,1055.27,0.983
18.14,73.22,0.45,78.93,1018.2,19.85,192.84,7.636
25.74,47.06,24.33,13.02,949.28,1.74,98.53,0.0
22.39,74.56,14.63,8.13,1012.58,2.22,968.68,61.896
35.22,27.14,19.79,2.08,986.47,7.6,986.35,53.192
9.97,82.25,22.72,62.87,957.41,12.95,958.91,10.14
13.71,60.9,12.26,62.97,986.99,10.28,562.07,16.221
42.39,25.02,32.1,98.69,964.42,1.31,725.72,3.164
45.16,27.49,4.69,39.8,986.56,23.95,619.7,90.153
42.31,64.66,23.5,33.19,983.43,23.83,76.39,0.0
17.23,83.84,0.15,62.44,1018.84,7.13,655.42,37.739
36.36,44.48,32.36,82.56,1022.42,18.34,14.98,0.0
20.25,29.54,3.94,93.68,1005.7,14.55,357.49,5.77
21.37,87.37,3.32,80.31,947.27,6.09,1025.52,17.68
5.85,68.58,11.66,42.67,1038.1,6.7,334.45,20.996
26.33,47.57,13.07,63.49,1013.62,12.38,1033.81,40.458
4.87,51.35,7.5,85.63,948.42,10.6,275.15,1.135
12.57,24.4,20.48,49.06,1026.88,7.42,346.02,4.102
40.32,64.55,15.5,21.67,965.03,20.23,691.25,60.415
5.98,39.08,1.2,16.97,1002.92,12.14,837.79,198.739
-1.23,99.59,11.19,0.02,991.66,16.44,551.53,111.925
-1.34,50.62,28.37,71.82,986.98,4.89,970.33,2.604
44.86,51.16,24.14,11.11,1033.97,13.43,44.26,1.088
21.87,58.76,25.37,24.38,988.74,8.09,1014.41,9.833
16.7,92.09,24.43,29.79,952.53,13.26,215.94,2.623
37.98,81.08,10.88,56.04,1039.66,19.56,972.66,56.635
39.3,47.86,3.49,39.8,1037.05,19.27,440.95,65.387
12.61,73.28,9.54,67.47,1013.44,8.98,916.03,41.332
31.76,60.69,29.11,5.56,991.79,17.42,738.83,10.567
35.87,51.77,34.32,12.39,954.29,23.54,193.54,5.23
29.7,23.27,17.28,49.92,1024.07,15.72,1009.85,42.195
3.03,49.07,0.34,33.7,952.55,3.88,270.07,25.836
41.42,28.35,4.9,29.58,951.86,17.06,268.55,43.154
23.57,91.91,11.27,6.7,998.74,2.8,895.6,89.879
9.97,36.86,20.25,89.57,961.01,21.83,116.46,1.293
17.54,95.47,2.63,69.18,945.77,13.01,244.24,9.306
-3.01,55.64,33.02,12.16,987.31,9.75,554.05,1.182
1.78,65.0,12.78,6.5,958.72,1.61,913.52,66.182
35.57,56.58,31.94,97.49,961.05,9.64,162.23,0.0
-5.0,17.29,27.32,68.12,952.69,22.6,602.44,4.13
17.08,40.7,26.44,41.75,965.51,0.72,782.36,4.317
22.69,14.42,21.24,70.17,1016.55,11.97,946.65,8.721
-2.1,64.18,21.94,75.63,1025.89,23.29,1029.12,10.869
46.57,47.45,22.33,78.0,990.25,9.99,863.1,2.015
6.98,78.91,22.01,47.79,995.66,10.82,718.11,9.489
11.12,25.94,19.38,42.99,948.27,14.55,476.98,20.23
11.11,20.63,34.52,1.1,951.93,11.68,123.32,1.203
7.21,43.6,25.63,92.66,970.76,4.38,780.71,1.901
-4.92,93.03,27.19,60.33,999.39,0.66,1092.01,2.59
33.66,72.49,30.54,20.32,1018.96,15.32,810.44,10.742
46.24,44.8,7.55,91.96,1005.5,23.04,18.38,0.0
6.89,54.14,2.93,91.49,984.21,2.84,545.89,2.806
30.14,13.0,16.9,98.92,956.83,5.43,676.11,0.534
34.32,98.53,17.99,87.41,1023.08,9.38,758.64,1.507
39.97,68.31,29.02,99.78,981.38,20.26,791.7,1.649
17.4,32.11,15.53,24.47,1018.61,6.88,613.92,48.213
11.06,60.65,19.98,84.22,996.3,22.07,245.7,5.821
12.24,15.4,18.45,82.3,1018.87,1.56,1036.42,3.568
32.77,96.75,1.34,23.09,1035.73,23.54,766.33,168.435
38.29,21.6,21.53,9.84,1037.1,14.11,260.52,14.538
4.63,66.56,28.98,97.94,998.51,16.54,354.55,2.052
14.66,28.32,5.51,29.6,996.15,9.32,1014.12,157.756
42.8,73.17,20.8,87.09,971.57,19.59,976.23,9.538
37.75,78.8,20.78,0.41,1038.58,4.33,445.66,21.005
47.2,68.97,5.75,2.1,990.79,1.41,42.14,7.34
34.98,63.38,4.32,46.59,957.76,10.01,53.35,8.294
15.84,89.78,34.3,23.87,988.27,21.37,312.31,4.953
26.3,12.47,13.78,68.98,957.71,18.92,692.03,17.076
30.03,36.44,7.96,56.56,995.25,13.03,642.61,45.209
-0.84,28.59,6.0,7.75,1001.13,14.39,697.21,190.24
23.86,98.86,23.37,16.26,978.78,3.42,789.01,12.184
32.59,41.99,21.33,38.8,952.17,21.05,20.94,0.099
3.87,74.6,22.52,18.56,1039.35,19.72,115.59,4.513
36.37,70.05,3.08,79.22,1022.34,16.48,395.43,17.205
25.94,25.15,31.27,41.61,1028.89,11.76,170.35,0.0
45.47,27.7,13.62,9.34,981.69,24.12,82.85,11.047
-2.75,31.72,10.97,48.43,1021.08,22.0,705.06,69.263
9.06,44.06,16.18,9.08,993.54,16.18,896.87,100.77
26.88,27.26,13.65,12.89,965.11,9.42,827.89,85.078
10.72,6.87,30.23,23.96,957.44,15.53,898.74,1.623
32.86,88.54,32.52,85.95,979.51,14.47,732.44,0.0
35.23,96.73,10.62,92.46,958.76,9.98,808.88,7.959
0.43,37.45,30.24,82.63,1044.83,7.81,298.96,1.714
22.23,37.16,27.35,33.41,949.92,10.29,1092.31,5.658
21.97,5.67,32.58,27.24,989.11,14.43,201.48,2.06
14.57,69.62,8.6,54.92,990.21,10.82,235.94,12.348
44.45,83.42,20.19,72.19,975.06,6.74,317.81,2.249
38.86,18.93,9.61,99.34,1002.14,19.07,1072.87,16.968
31.95,20.17,28.84,13.16,960.0,13.38,1087.12,17.325
32.86,80.06,0.19,4.93,1023.39,1.88,874.38,114.802
19.47,63.55,19.77,69.44,978.24,9.33,691.96,8.315
43.81,9.26,11.87,83.22,1004.13,22.15,572.07,7.36
31.81,64.14,11.29,84.63,1016.56,18.93,1067.68,16.299
33.64,34.35,22.57,67.85,1033.9,8.22,765.19,6.64
40.67,40.03,29.8,95.4,1028.58,23.47,1039.2,0.0
9.53,78.12,21.32,51.1,1005.83,2.1,348.21,6.314
37.77,82.04,29.86,91.38,983.84,24.04,367.15,4.98
5.35,43.03,9.26,96.78,995.32,6.29,940.2,6.897
13.3,94.98,18.18,84.72,1021.87,0.43,164.84,0.678
12.79,43.61,15.77,30.98,1032.75,10.96,1040.52,72.806
46.86,78.32,0.41,19.62,955.38,9.1,558.22,82.871
40.4,50.97,19.49,54.81,983.49,13.57,1019.06,19.359
32.16,90.27,23.15,45.3,1022.61,19.96,370.47,4.827
33.53,91.24,20.72,87.78,988.17,21.09,787.55,6.24
24.79,13.3,25.77,10.0,978.22,10.15,531.16,9.039
45.2,93.97,20.0,25.77,986.13,10.86,689.48,23.291
21.3,83.43,2.34,75.18,1005.28,3.87,554.81,12.494
15.17,80.17,4.08,9.5,1044.98,1.38,1063.83,122.373
3.64,24.09,20.88,32.08,994.3,16.1,761.32,27.492
36.67,81.49,9.62,38.72,965.85,1.8,276.45,9.65
33.93,85.76,2.79,62.26,961.28,18.4,1000.64,59.597
15.37,32.47,15.04,15.81,949.23,13.57,323.43,34.257
-3.66,95.46,19.4,86.06,1000.88,5.12,408.77,2.81
39.47,9.74,11.51,44.75,999.46,13.58,112.34,10.259
-4.39,19.24,25.22,91.7,965.52,4.74,989.96,0.0
32.3,56.07,22.53,46.79,1014.53,11.08,314.72,1.473
46.42,59.7,11.65,27.5,1019.11,20.03,284.81,36.847
18.2,66.29,26.42,14.18,970.91,11.66,1012.29,10.763
7.45,6.61,22.7,0.37,979.41,3.89,886.08,23.898
32.36,96.23,22.31,53.22,1044.05,18.15,155.19,1.589
38.31,9.24,19.37,10.72,982.43,4.83,846.26,42.604
23.96,18.59,0.4,39.17,1021.08,18.52,1004.34,175.403
46.25,6.33,24.38,58.93,990.27,12.09,86.36,6.366
-2.26,58.85,13.16,27.57,1024.33,11.45,907.74,98.567
21.75,93.57,32.99,17.52,1021.9,21.32,602.16,12.795
33.08,68.26,28.63,77.47,1011.78,17.77,736.12,0.0
